prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
256,256,32,64,30.538
256,256,32,256,32.32
256,256,32,1024,36.1287
256,256,32,4096,51.4443
256,256,32,16384,107.936
256,256,64,16,31.552
256,256,64,64,31.6477
256,256,64,256,33.6957
256,256,64,1024,41.2053
256,256,64,4096,71.3817
256,256,64,16384,179.99
256,256,128,16,35.1153
256,256,128,64,34.9973
256,256,128,256,38.699
256,256,128,1024,53.5147
256,256,128,4096,109.781
256,256,128,16384,330.433
256,1024,0,0,29.909
256,1024,1,16,36.5867
256,1024,1,64,36.7247
256,1024,1,256,36.0747
256,1024,1,1024,37.6753
256,1024,1,4096,38.058
256,1024,1,16384,43.7007
256,1024,2,16,40.171
256,1024,2,64,40.331
256,1024,2,256,40.0963
256,1024,2,1024,41.2693
256,1024,2,4096,42.006
256,1024,2,16384,49.888
256,1024,4,16,40.3303
256,1024,4,64,40.0103
256,1024,4,256,39.924
256,1024,4,1024,41.2697
256,1024,4,4096,42.2397
256,1024,4,16384,52.5117
256,1024,8,16,40.3737
256,1024,8,64,40.3627
256,1024,8,256,40.48
256,1024,8,1024,41.6213
256,1024,8,4096,46.9117
256,1024,8,16384,61.7273
256,1024,16,16,40.8863
256,1024,16,64,41.0767
256,1024,16,256,40.745
256,1024,16,1024,42.4007
256,1024,16,4096,49.8247
256,1024,16,16384,79.7757
256,1024,32,16,41.461
256,1024,32,64,41.5677
256,1024,32,256,41.525
256,1024,32,1024,45.1517
256,1024,32,4096,60.341
256,1024,32,16384,116.127
256,1024,64,16,40.5657
256,1024,64,64,40.821
256,1024,64,256,42.8907
256,1024,64,1024,50.0903
256,1024,64,4096,79.51
256,1024,64,16384,189.739
256,1024,128,16,44.3203
256,1024,128,64,43.787
256,1024,128,256,47.711
256,1024,128,1024,62.518
256,1024,128,4096,117.761
256,1024,128,16384,338.921
256,4096,0,0,65.9733
256,4096,1,16,72.459
256,4096,1,64,72.5117
256,4096,1,256,72.4057
256,4096,1,1024,72.5447
256,4096,1,4096,73.9413
256,4096,1,16384,79.712
256,4096,2,16,76.5637
256,4096,2,64,76.3837
256,4096,2,256,76.01
256,4096,2,1024,76.362
256,4096,2,4096,77.7067
256,4096,2,16384,86.081
256,4096,4,16,76.5963
256,4096,4,64,76.3093
256,4096,4,256,76.0747
256,4096,4,1024,76.3207
256,4096,4,4096,78.2183
256,4096,4,16384,88.341
256,4096,8,16,77.675
256,4096,8,64,78.1223
256,4096,8,256,78.2077
256,4096,8,1024,79.0827
256,4096,8,4096,82.7527
256,4096,8,16384,97.9517
256,4096,16,16,77.2367
256,4096,16,64,77.216
256,4096,16,256,76.917
256,4096,16,1024,79.1047
256,4096,16,4096,86.037
256,4096,16,16384,116.181
256,4096,32,16,77.4507
256,4096,32,64,77.3863
256,4096,32,256,77.1307
256,4096,32,1024,80.885
256,4096,32,4096,96.0627
256,4096,32,16384,152.917
256,4096,64,16,76.4587
256,4096,64,64,76.533
256,4096,64,256,78.709
256,4096,64,1024,86.1013
256,4096,64,4096,115.691
256,4096,64,16384,225.024
256,4096,128,16,79.8393
256,4096,128,64,79.7227
